mem_mib,k,rep,call_idx,call_time_ms
256,30,48,8,296.018657
256,30,48,9,299.185956
256,30,48,10,337.771219
256,30,48,11,299.285497
256,30,48,12,298.090198
256,30,48,13,297.786823
256,30,48,14,300.438071
256,30,48,15,300.202958
256,30,48,16,295.766929
256,30,48,17,299.897840
256,30,48,18,302.926765
256,30,48,19,297.234925
256,30,48,20,292.628932
256,30,48,21,290.987482
256,30,48,22,296.271030
256,30,48,23,298.453151
256,30,48,24,300.412853
256,30,48,25,298.474625
256,30,48,26,299.942156
256,30,48,27,305.250112
256,30,48,28,298.356485
256,30,48,29,298.081094
256,30,48,30,300.318095
256,30,49,1,302.937224
256,30,49,2,295.853305
256,30,49,3,300.061854
256,30,49,4,297.341314
256,30,49,5,300.534054
256,30,49,6,300.197621
256,30,49,7,300.080819
256,30,49,8,299.254561
256,30,49,9,300.178481
256,30,49,10,297.122597
256,30,49,11,295.539966
256,30,49,12,298.156363
256,30,49,13,296.510981
256,30,49,14,298.978430
256,30,49,15,312.563126
256,30,49,16,297.761740
256,30,49,17,327.840683
256,30,49,18,327.914881
256,30,49,19,297.704018
256,30,49,20,328.229337
256,30,49,21,297.871801
256,30,49,22,302.105228
256,30,49,23,298.231929
256,30,49,24,329.316975
256,30,49,25,299.281490
256,30,49,26,328.647015
256,30,49,27,329.324737
256,30,49,28,301.981311
256,30,49,29,296.986474
256,30,49,30,332.579436
256,30,50,1,298.070546
256,30,50,2,328.242274
256,30,50,3,328.464078
256,30,50,4,300.454853
256,30,50,5,331.907042
256,30,50,6,327.910583
256,30,50,7,298.412024
256,30,50,8,329.359936
256,30,50,9,302.523103
256,30,50,10,300.748723
256,30,50,11,297.059953
256,30,50,12,329.673198
256,30,50,13,298.844059
256,30,50,14,300.742001
256,30,50,15,297.875026
256,30,50,16,301.177066
256,30,50,17,299.431259
256,30,50,18,327.920492
256,30,50,19,295.868051
256,30,50,20,296.456459
256,30,50,21,297.704095
256,30,50,22,328.422021
256,30,50,23,300.303072
256,30,50,24,328.284604
256,30,50,25,326.532523
256,30,50,26,297.211352
256,30,50,27,327.705611
256,30,50,28,296.534128
256,30,50,29,327.945177
256,30,50,30,298.892835
256,60,1,1,298.403933
256,60,1,2,298.934636
256,60,1,3,296.129043
256,60,1,4,298.039723
256,60,1,5,300.886005
256,60,1,6,296.814147
256,60,1,7,295.802662
256,60,1,8,295.375556
256,60,1,9,298.456219
256,60,1,10,327.094818
256,60,1,11,294.532043
256,60,1,12,297.135756
256,60,1,13,293.986694
256,60,1,14,326.406783
256,60,1,15,297.465876
256,60,1,16,297.011648
256,60,1,17,298.853693
256,60,1,18,330.823981
256,60,1,19,296.638709
256,60,1,20,297.832538
256,60,1,21,297.695459
256,60,1,22,296.784597
256,60,1,23,295.438731
256,60,1,24,326.041579
256,60,1,25,296.025608
256,60,1,26,301.083923
256,60,1,27,297.958271
256,60,1,28,328.410227
256,60,1,29,326.048805
256,60,1,30,299.999026
256,60,1,31,332.120409
256,60,1,32,298.719002
256,60,1,33,328.068998
256,60,1,34,298.627940
256,60,1,35,299.761161
256,60,1,36,296.766192
256,60,1,37,331.366261
256,60,1,38,297.522047
256,60,1,39,299.087710
256,60,1,40,297.590090
256,60,1,41,298.090971
256,60,1,42,296.109912
256,60,1,43,300.060706
256,60,1,44,297.669596
256,60,1,45,295.727866
256,60,1,46,326.645951
256,60,1,47,295.315283
256,60,1,48,325.682977
256,60,1,49,324.899151
256,60,1,50,297.475544
256,60,1,51,298.853989
256,60,1,52,329.382873
256,60,1,53,298.580812
256,60,1,54,298.734854
256,60,1,55,297.263422
256,60,1,56,300.380118
256,60,1,57,297.083673
256,60,1,58,298.287001
256,60,1,59,293.767720
256,60,1,60,294.723811
256,60,2,1,296.386271
256,60,2,2,297.981938
256,60,2,3,301.228275
256,60,2,4,297.533673
256,60,2,5,294.400603
256,60,2,6,294.207048
256,60,2,7,297.245203
256,60,2,8,300.357144
256,60,2,9,299.048652
256,60,2,10,298.429289
256,60,2,11,291.400442
256,60,2,12,293.297297
256,60,2,13,300.398234
256,60,2,14,296.876879
256,60,2,15,291.708403
256,60,2,16,292.688867
256,60,2,17,294.847884
256,60,2,18,290.843389
256,60,2,19,290.787392
256,60,2,20,291.925284
256,60,2,21,296.315644
256,60,2,22,295.350282
256,60,2,23,295.870390
256,60,2,24,292.042968
256,60,2,25,301.314762
256,60,2,26,298.850559
256,60,2,27,296.564280
256,60,2,28,292.776371
256,60,2,29,294.594295
256,60,2,30,299.379674
256,60,2,31,296.343831
256,60,2,32,294.884895
256,60,2,33,294.835283
256,60,2,34,328.852355
256,60,2,35,293.992268
256,60,2,36,298.122278
256,60,2,37,296.972263
256,60,2,38,294.963700
256,60,2,39,296.804522
256,60,2,40,299.663451
256,60,2,41,293.767035
256,60,2,42,295.922374
256,60,2,43,295.810650
256,60,2,44,299.669417
256,60,2,45,295.074691
256,60,2,46,297.381080
256,60,2,47,293.786210
256,60,2,48,294.473387
256,60,2,49,299.281300
256,60,2,50,294.846679
256,60,2,51,295.552734
256,60,2,52,292.779604
256,60,2,53,297.628920
256,60,2,54,296.346007
256,60,2,55,298.105272
256,60,2,56,292.331201
256,60,2,57,299.035025
256,60,2,58,293.476467
256,60,2,59,295.205691
256,60,2,60,295.640489
256,60,3,1,293.476975
256,60,3,2,294.518399
256,60,3,3,292.500157
256,60,3,4,298.014474
256,60,3,5,295.166537
256,60,3,6,296.808668
256,60,3,7,294.388682
256,60,3,8,294.576500
256,60,3,9,294.153114
256,60,3,10,294.928517
256,60,3,11,294.773585
256,60,3,12,292.944349
256,60,3,13,329.931645
256,60,3,14,293.506668
256,60,3,15,296.472197
256,60,3,16,303.574994
256,60,3,17,294.205670
256,60,3,18,297.492502
256,60,3,19,297.242031
256,60,3,20,298.032222
256,60,3,21,298.717243
256,60,3,22,297.716934
256,60,3,23,330.597998
256,60,3,24,302.171487
256,60,3,25,296.677625
256,60,3,26,294.286501
256,60,3,27,330.136979
256,60,3,28,300.234208
256,60,3,29,331.288811
256,60,3,30,295.358291
256,60,3,31,296.807199
256,60,3,32,302.209707
256,60,3,33,294.862612
256,60,3,34,295.555840
256,60,3,35,295.540750
256,60,3,36,294.869387
256,60,3,37,294.761110
256,60,3,38,294.457227
256,60,3,39,296.253162
256,60,3,40,295.294859
256,60,3,41,296.982317
256,60,3,42,295.661035
256,60,3,43,295.155199
256,60,3,44,296.318700
256,60,3,45,295.551498
256,60,3,46,294.577250
256,60,3,47,296.655244
256,60,3,48,297.796364
256,60,3,49,335.370676
256,60,3,50,295.787272
256,60,3,51,297.175279
256,60,3,52,296.821907
256,60,3,53,294.388314
256,60,3,54,295.621472
256,60,3,55,295.272510
256,60,3,56,296.128051
256,60,3,57,294.993874
256,60,3,58,297.003588
256,60,3,59,297.184749
256,60,3,60,297.239453
256,60,4,1,294.686781
256,60,4,2,331.361050
256,60,4,3,298.459845
256,60,4,4,299.571840
256,60,4,5,297.968336
256,60,4,6,297.921832
256,60,4,7,298.575799
256,60,4,8,297.738388
256,60,4,9,296.460276
256,60,4,10,296.392526
256,60,4,11,299.281144
256,60,4,12,299.605174
256,60,4,13,298.241216
256,60,4,14,298.060146
256,60,4,15,333.067252
256,60,4,16,292.065658
256,60,4,17,297.279232
256,60,4,18,298.029927
256,60,4,19,296.786204
256,60,4,20,301.508097
256,60,4,21,297.520036
256,60,4,22,299.507952
256,60,4,23,298.855362
256,60,4,24,299.719567
256,60,4,25,334.184726
256,60,4,26,299.332279
256,60,4,27,299.878974
256,60,4,28,294.995081
256,60,4,29,300.180733
256,60,4,30,296.778770
256,60,4,31,334.649379
256,60,4,32,295.184736
256,60,4,33,301.011847
256,60,4,34,301.343745
256,60,4,35,335.480041
256,60,4,36,297.826412
256,60,4,37,297.205196
256,60,4,38,294.690899
256,60,4,39,300.227468
256,60,4,40,300.318201
256,60,4,41,297.045640
256,60,4,42,294.710875
256,60,4,43,295.848634
256,60,4,44,301.835690
256,60,4,45,298.293173
256,60,4,46,298.221296
256,60,4,47,298.900199
256,60,4,48,335.142643
256,60,4,49,296.743135
256,60,4,50,298.770755
256,60,4,51,298.453941
256,60,4,52,299.639782
256,60,4,53,298.287268
256,60,4,54,299.320904
256,60,4,55,299.409960
256,60,4,56,301.633686
256,60,4,57,298.253551
256,60,4,58,297.341764
256,60,4,59,298.628552
256,60,4,60,305.081733
256,60,5,1,297.139699
256,60,5,2,296.774997
256,60,5,3,296.792191
256,60,5,4,301.907101
256,60,5,5,299.993264
256,60,5,6,299.199970
256,60,5,7,332.866843
256,60,5,8,296.130919
256,60,5,9,299.613843
256,60,5,10,297.744670
256,60,5,11,299.283997
256,60,5,12,301.342430
256,60,5,13,301.321829
256,60,5,14,297.747294
256,60,5,15,295.388091
256,60,5,16,294.791472
256,60,5,17,332.259163
256,60,5,18,298.833241
256,60,5,19,298.217389
256,60,5,20,301.094311
256,60,5,21,299.676535
256,60,5,22,295.975819
256,60,5,23,296.992192
256,60,5,24,298.167885
256,60,5,25,296.263212
256,60,5,26,299.727161
256,60,5,27,302.058059
256,60,5,28,296.477564
256,60,5,29,303.642964
256,60,5,30,329.089119
256,60,5,31,299.185795
256,60,5,32,297.115781
256,60,5,33,331.482150
256,60,5,34,297.123557
256,60,5,35,299.083891
256,60,5,36,297.732375
256,60,5,37,300.172257
256,60,5,38,301.113284
256,60,5,39,298.827164
256,60,5,40,300.080713
256,60,5,41,299.203923
256,60,5,42,299.137569
256,60,5,43,300.799991
256,60,5,44,299.486273
256,60,5,45,303.230522
256,60,5,46,333.273746
256,60,5,47,297.213912
256,60,5,48,299.252375
256,60,5,49,298.203243
256,60,5,50,298.165002
256,60,5,51,298.624083
256,60,5,52,298.806079
256,60,5,53,301.887688
256,60,5,54,299.108895
256,60,5,55,298.110766
256,60,5,56,295.830757
256,60,5,57,333.797238
256,60,5,58,301.139300
256,60,5,59,333.360095
256,60,5,60,300.691792
256,60,6,1,298.829562
256,60,6,2,303.957715
256,60,6,3,298.285550
256,60,6,4,300.971751
256,60,6,5,297.255791
256,60,6,6,299.880660
256,60,6,7,297.289231
256,60,6,8,297.427547
256,60,6,9,332.966038
256,60,6,10,301.184865
256,60,6,11,298.513891
256,60,6,12,300.124490
256,60,6,13,301.759987
256,60,6,14,303.099844
256,60,6,15,297.628071
256,60,6,16,299.304446
256,60,6,17,300.633783
256,60,6,18,299.545593
256,60,6,19,299.451880
256,60,6,20,299.695482
256,60,6,21,300.568119
256,60,6,22,299.742367
256,60,6,23,297.609751
256,60,6,24,300.277453
256,60,6,25,299.225211
256,60,6,26,300.909271
256,60,6,27,299.770490
256,60,6,28,298.979192
256,60,6,29,299.787064
256,60,6,30,301.074159
256,60,6,31,337.793249
256,60,6,32,297.300202
256,60,6,33,299.356092
256,60,6,34,297.425587
256,60,6,35,300.731229
256,60,6,36,299.039268
256,60,6,37,300.018441
256,60,6,38,296.814878
256,60,6,39,297.822688
256,60,6,40,300.832464
256,60,6,41,298.293569
256,60,6,42,297.885876
256,60,6,43,298.169106
256,60,6,44,334.052980
256,60,6,45,300.785354
256,60,6,46,298.772502
256,60,6,47,333.783429
256,60,6,48,331.573317
256,60,6,49,304.361471
256,60,6,50,333.811066
256,60,6,51,301.730549
256,60,6,52,297.641618
256,60,6,53,299.465894
256,60,6,54,334.246934
256,60,6,55,296.914535
256,60,6,56,302.475759
256,60,6,57,298.587903
256,60,6,58,299.221998
256,60,6,59,300.527315
256,60,6,60,298.322500
256,60,7,1,299.642982
256,60,7,2,298.313373
256,60,7,3,302.858052
256,60,7,4,295.056802
256,60,7,5,296.833452
256,60,7,6,300.653110
256,60,7,7,334.944866
256,60,7,8,301.858243
256,60,7,9,300.625895
256,60,7,10,301.170363
256,60,7,11,299.295650
256,60,7,12,299.787597
256,60,7,13,299.261862
256,60,7,14,299.259809
256,60,7,15,297.267825
256,60,7,16,325.017282
256,60,7,17,299.728718
256,60,7,18,296.943786
256,60,7,19,300.057110
256,60,7,20,332.290907
256,60,7,21,298.151579
256,60,7,22,299.271225
256,60,7,23,334.091873
256,60,7,24,297.415901
256,60,7,25,298.959456
256,60,7,26,296.463143
256,60,7,27,299.434059
256,60,7,28,296.064539
256,60,7,29,328.894426
256,60,7,30,296.112477
256,60,7,31,298.139254
256,60,7,32,328.801386
256,60,7,33,297.934417
256,60,7,34,297.812921
256,60,7,35,295.500376
256,60,7,36,329.355574
256,60,7,37,295.838230
256,60,7,38,298.302581
256,60,7,39,302.343933
256,60,7,40,300.058140
256,60,7,41,303.229756
256,60,7,42,334.699467
256,60,7,43,298.704350
256,60,7,44,299.926786
256,60,7,45,329.916909
256,60,7,46,298.864335
256,60,7,47,300.328389
256,60,7,48,297.381676
256,60,7,49,333.432687
256,60,7,50,299.082330
256,60,7,51,332.923879
256,60,7,52,297.849753
256,60,7,53,299.647246
256,60,7,54,296.723337
256,60,7,55,328.873321
256,60,7,56,297.799896
256,60,7,57,332.653181
256,60,7,58,301.562118
256,60,7,59,297.872650
256,60,7,60,300.179724
256,60,8,1,329.098756
256,60,8,2,327.396053
256,60,8,3,295.748149
256,60,8,4,327.921783
256,60,8,5,296.822997
256,60,8,6,297.619782
256,60,8,7,329.789328
256,60,8,8,297.863575
256,60,8,9,294.607530
256,60,8,10,332.822468
256,60,8,11,298.057652
256,60,8,12,298.452220
256,60,8,13,301.639660
256,60,8,14,330.755018
256,60,8,15,301.918686
256,60,8,16,295.238550
256,60,8,17,295.919477
256,60,8,18,329.119634
256,60,8,19,298.521680
256,60,8,20,329.647967
256,60,8,21,297.782300
256,60,8,22,296.698231
256,60,8,23,295.003776
256,60,8,24,295.581707
256,60,8,25,297.079580
256,60,8,26,298.566985
256,60,8,27,295.307911
256,60,8,28,297.948021
256,60,8,29,295.972753
256,60,8,30,335.489994
256,60,8,31,298.532878
256,60,8,32,299.410493
256,60,8,33,296.825535
256,60,8,34,298.195538
256,60,8,35,299.776432
256,60,8,36,297.386761
256,60,8,37,298.099527
256,60,8,38,300.760822
256,60,8,39,297.795393
256,60,8,40,328.200199
256,60,8,41,298.250876
256,60,8,42,299.577894
256,60,8,43,299.168833
256,60,8,44,301.016598
256,60,8,45,299.879553
256,60,8,46,334.140372
256,60,8,47,299.431088
256,60,8,48,300.003116
256,60,8,49,297.280738
256,60,8,50,295.100567
256,60,8,51,302.177374
256,60,8,52,331.540675
256,60,8,53,298.949917
256,60,8,54,298.805673
256,60,8,55,298.478154
256,60,8,56,333.921227
256,60,8,57,299.251376
256,60,8,58,295.036557
256,60,8,59,294.122343
256,60,8,60,297.869650
256,60,9,1,302.532402
256,60,9,2,333.256132
256,60,9,3,300.281236
256,60,9,4,296.715627
256,60,9,5,299.374918
256,60,9,6,298.785758
256,60,9,7,295.063142
256,60,9,8,302.589196
256,60,9,9,297.545302
256,60,9,10,298.860580
256,60,9,11,305.348643
256,60,9,12,331.186319
256,60,9,13,296.821111
256,60,9,14,298.114358
256,60,9,15,300.449931
256,60,9,16,298.883478
256,60,9,17,304.385062
256,60,9,18,294.917393
256,60,9,19,300.985179
256,60,9,20,300.033761
256,60,9,21,330.749607
256,60,9,22,297.907151
256,60,9,23,330.473162
256,60,9,24,329.108335
256,60,9,25,299.657101
256,60,9,26,296.773899
256,60,9,27,300.021588
256,60,9,28,331.084503
256,60,9,29,298.795405
256,60,9,30,302.030324
256,60,9,31,299.242400
256,60,9,32,297.750184
256,60,9,33,297.596953
256,60,9,34,335.395017
256,60,9,35,299.790526
256,60,9,36,299.369043
256,60,9,37,299.365661
256,60,9,38,330.672551
256,60,9,39,299.723136
256,60,9,40,297.299271
256,60,9,41,297.531658
256,60,9,42,299.022418
256,60,9,43,299.740089
256,60,9,44,331.415672
256,60,9,45,299.835317
256,60,9,46,299.406711
256,60,9,47,300.069416
256,60,9,48,300.136217
256,60,9,49,297.010017
256,60,9,50,330.920854
256,60,9,51,297.066161
256,60,9,52,299.675584
256,60,9,53,331.209060
256,60,9,54,302.030574
256,60,9,55,300.177713
256,60,9,56,300.099399
256,60,9,57,331.251896
256,60,9,58,298.750538
256,60,9,59,300.078729
256,60,9,60,333.791922
256,60,10,1,301.785974
256,60,10,2,299.526701
256,60,10,3,329.457285
256,60,10,4,293.860428
256,60,10,5,293.749080
256,60,10,6,294.211554
256,60,10,7,293.715437
256,60,10,8,297.518481
256,60,10,9,293.232924
256,60,10,10,294.950127
256,60,10,11,294.946030
256,60,10,12,295.981439
256,60,10,13,294.474828
256,60,10,14,300.237913
256,60,10,15,293.003913
256,60,10,16,291.878840
256,60,10,17,292.529416
256,60,10,18,293.233251
256,60,10,19,295.218279
256,60,10,20,295.946583
256,60,10,21,296.951712
256,60,10,22,295.292315
256,60,10,23,296.569827
256,60,10,24,296.323708
256,60,10,25,299.559957
256,60,10,26,295.370105
256,60,10,27,295.598307
256,60,10,28,295.696785
256,60,10,29,293.170716
256,60,10,30,294.203977
256,60,10,31,298.038213
256,60,10,32,296.359464
256,60,10,33,293.753648
256,60,10,34,296.683120
256,60,10,35,295.891996
256,60,10,36,298.216333
256,60,10,37,297.818950
256,60,10,38,296.005313
256,60,10,39,295.900965
256,60,10,40,294.730485
256,60,10,41,299.604962
256,60,10,42,299.417666
256,60,10,43,295.309399
256,60,10,44,294.638638
256,60,10,45,298.573442
256,60,10,46,297.168691
256,60,10,47,297.380833
256,60,10,48,298.683981
256,60,10,49,293.744230
256,60,10,50,298.891690
256,60,10,51,296.762249
256,60,10,52,297.925692
256,60,10,53,295.292963
256,60,10,54,296.654159
256,60,10,55,294.982821
256,60,10,56,297.007187
256,60,10,57,301.111855
256,60,10,58,295.099649
256,60,10,59,297.369728
256,60,10,60,297.751135
256,60,11,1,301.114782
256,60,11,2,296.171496
256,60,11,3,292.062192
256,60,11,4,292.367904
256,60,11,5,291.134827
256,60,11,6,295.880248
256,60,11,7,294.966375
256,60,11,8,298.278106
256,60,11,9,297.068507
256,60,11,10,296.969445
256,60,11,11,295.314083
256,60,11,12,298.797615
256,60,11,13,293.892516
256,60,11,14,301.063353
256,60,11,15,295.081482
256,60,11,16,299.092695
256,60,11,17,294.986475
256,60,11,18,291.930718
256,60,11,19,296.420707
256,60,11,20,294.143506
256,60,11,21,297.264817
256,60,11,22,299.751391
256,60,11,23,295.658801
256,60,11,24,296.297336
256,60,11,25,293.272170
256,60,11,26,294.383994
256,60,11,27,294.580690
256,60,11,28,295.748978
256,60,11,29,294.162798
256,60,11,30,293.898380
256,60,11,31,295.399717
256,60,11,32,294.653276
256,60,11,33,298.662447
256,60,11,34,296.259950
256,60,11,35,295.479438
256,60,11,36,295.620019
256,60,11,37,294.766743
256,60,11,38,294.537689
256,60,11,39,294.985326
256,60,11,40,294.493859
256,60,11,41,295.687456
256,60,11,42,295.244966
256,60,11,43,293.728560
256,60,11,44,296.266065
256,60,11,45,294.642676
256,60,11,46,294.428085
256,60,11,47,296.253321
256,60,11,48,297.217367
256,60,11,49,294.699562
256,60,11,50,300.133337
256,60,11,51,296.740168
256,60,11,52,293.091812
256,60,11,53,294.791475
256,60,11,54,296.324907
256,60,11,55,296.135143
256,60,11,56,293.626102
256,60,11,57,297.765253
256,60,11,58,297.572755
256,60,11,59,294.752132
256,60,11,60,293.158888
256,60,12,1,296.651581
256,60,12,2,299.433223
256,60,12,3,296.955796
256,60,12,4,294.517231
256,60,12,5,298.061667
256,60,12,6,292.461549
256,60,12,7,298.700323
256,60,12,8,296.816814
256,60,12,9,294.638321
256,60,12,10,295.041353
256,60,12,11,295.097160
256,60,12,12,296.682841
256,60,12,13,292.904251
256,60,12,14,296.734441
256,60,12,15,296.536760
256,60,12,16,293.641152
256,60,12,17,294.729592
256,60,12,18,299.523532
256,60,12,19,295.323327
256,60,12,20,296.382517
256,60,12,21,294.224826
256,60,12,22,297.385026
256,60,12,23,293.664478
256,60,12,24,297.733593
256,60,12,25,298.326510
256,60,12,26,295.308203
256,60,12,27,294.491896
256,60,12,28,297.721304
256,60,12,29,295.423278
256,60,12,30,294.964100
256,60,12,31,297.142896
256,60,12,32,295.006263
256,60,12,33,292.147418
256,60,12,34,297.239129
256,60,12,35,295.709683
256,60,12,36,297.691995
256,60,12,37,296.793633
256,60,12,38,297.976150
256,60,12,39,296.717461
256,60,12,40,295.714121
256,60,12,41,332.492767
256,60,12,42,297.638177
256,60,12,43,296.232067
256,60,12,44,296.471719
256,60,12,45,298.588298
256,60,12,46,296.475260
256,60,12,47,295.996731
256,60,12,48,293.439388
256,60,12,49,297.500634
256,60,12,50,293.920296
256,60,12,51,293.143191
256,60,12,52,331.702663
256,60,12,53,298.143216
256,60,12,54,328.116445
256,60,12,55,295.065543
256,60,12,56,293.979604
256,60,12,57,296.471796
256,60,12,58,294.615148
256,60,12,59,291.863273
256,60,12,60,294.834747
256,60,13,1,329.577085
256,60,13,2,298.070282
256,60,13,3,298.055208
256,60,13,4,296.463547
256,60,13,5,298.737087
256,60,13,6,295.527411
256,60,13,7,297.978951
256,60,13,8,292.922085
256,60,13,9,293.175477
256,60,13,10,293.287193
256,60,13,11,290.804857
256,60,13,12,296.342819
256,60,13,13,295.884660
256,60,13,14,330.834443
256,60,13,15,314.030326
256,60,13,16,325.737097
256,60,13,17,325.325121
256,60,13,18,298.844562
256,60,13,19,295.896487
256,60,13,20,327.027572
256,60,13,21,296.465906
256,60,13,22,296.658732
256,60,13,23,295.571912
256,60,13,24,293.424545
256,60,13,25,296.490664
256,60,13,26,297.384336
256,60,13,27,295.286840
256,60,13,28,295.573224
256,60,13,29,295.844103
256,60,13,30,298.402626
256,60,13,31,301.167476
256,60,13,32,297.419754
256,60,13,33,294.335146
256,60,13,34,296.981698
256,60,13,35,299.013214
256,60,13,36,299.227109
256,60,13,37,298.029846
256,60,13,38,297.081540
256,60,13,39,300.651551
