k,rep,call_idx,call_time_ms
60,37,40,1212.344498
60,37,41,1209.859148
60,37,42,1209.573741
60,37,43,1218.107547
60,37,44,1216.112703
60,37,45,1221.231159
60,37,46,1228.965494
60,37,47,1213.079691
60,37,48,1221.742597
60,37,49,1218.448072
60,37,50,1217.139242
60,37,51,1215.337398
60,37,52,1219.990048
60,37,53,1216.935122
60,37,54,1220.674384
60,37,55,1216.882331
60,37,56,1222.765930
60,37,57,1224.952170
60,37,58,1220.130442
60,37,59,1220.498029
60,37,60,1217.884565
60,38,1,1217.733998
60,38,2,1216.717894
60,38,3,1219.397648
60,38,4,1225.785167
60,38,5,1219.724073
60,38,6,1215.359017
60,38,7,1220.597627
60,38,8,1221.939412
60,38,9,1217.844322
60,38,10,1208.372925
60,38,11,1355.684092
60,38,12,1220.083677
60,38,13,1215.625686
60,38,14,1219.837831
60,38,15,1223.022980
60,38,16,1220.689466
60,38,17,1225.180774
60,38,18,1217.326786
60,38,19,1386.281440
60,38,20,1223.030016
60,38,21,1221.658468
60,38,22,1384.178905
60,38,23,1222.494299
60,38,24,1383.738054
60,38,25,1213.374677
60,38,26,1384.007786
60,38,27,1212.111103
60,38,28,1221.809715
60,38,29,1226.104404
60,38,30,1218.683585
60,38,31,1224.357954
60,38,32,1220.930072
60,38,33,1225.266772
60,38,34,1383.181678
60,38,35,1209.540301
60,38,36,1219.783324
60,38,37,1228.983534
60,38,38,1220.972688
60,38,39,1386.161843
60,38,40,1220.321609
60,38,41,1220.022842
60,38,42,1218.611565
60,38,43,1221.487811
60,38,44,1225.621994
60,38,45,1221.459053
60,38,46,1218.681491
60,38,47,1214.586447
60,38,48,1217.512683
60,38,49,1209.314412
60,38,50,1219.462709
60,38,51,1377.449139
60,38,52,1220.094648
60,38,53,1388.510120
60,38,54,1221.010220
60,38,55,1222.528098
60,38,56,1219.596282
60,38,57,1229.933755
60,38,58,1380.798167
60,38,59,1218.991906
60,38,60,1211.473399
60,39,1,1226.837944
60,39,2,1224.009259
60,39,3,1221.996331
60,39,4,1213.569157
60,39,5,1386.263586
60,39,6,1378.279986
60,39,7,1379.230642
60,39,8,1348.544380
60,39,9,1223.328914
60,39,10,1213.676807
60,39,11,1380.012185
60,39,12,1382.734641
60,39,13,1221.480522
60,39,14,1216.715139
60,39,15,1223.972899
60,39,16,1218.999732
60,39,17,1383.456069
60,39,18,1225.976151
60,39,19,1220.005582
60,39,20,1229.075307
60,39,21,1221.733077
60,39,22,1216.962033
60,39,23,1223.106411
60,39,24,1379.751511
60,39,25,1235.488046
60,39,26,1373.521535
60,39,27,1377.301440
60,39,28,1377.384648
60,39,29,1212.847190
60,39,30,1378.412743
60,39,31,1372.810662
60,39,32,1223.059890
60,39,33,1222.628896
60,39,34,1218.031266
60,39,35,1217.881506
60,39,36,1215.004278
60,39,37,1213.772205
60,39,38,1375.194379
60,39,39,1212.976519
60,39,40,1380.539204
60,39,41,1374.099302
60,39,42,1225.015571
60,39,43,1376.113203
60,39,44,1211.312204
60,39,45,1219.654655
60,39,46,1211.136882
60,39,47,1216.044245
60,39,48,1212.285267
60,39,49,1215.924828
60,39,50,1207.755224
60,39,51,1380.202481
60,39,52,1372.712035
60,39,53,1382.652614
60,39,54,1218.534525
60,39,55,1374.813533
60,39,56,1212.565378
60,39,57,1210.963259
60,39,58,1388.885618
60,39,59,1210.559049
60,39,60,1210.541453
60,40,1,1219.728600
60,40,2,1220.312379
60,40,3,1219.239396
60,40,4,1378.618239
60,40,5,1214.690568
60,40,6,1219.387980
60,40,7,1371.439810
60,40,8,1373.944898
60,40,9,1373.587413
60,40,10,1373.154171
60,40,11,1375.943074
60,40,12,1219.589499
60,40,13,1383.863230
60,40,14,1374.318729
60,40,15,1216.174441
60,40,16,1222.847908
60,40,17,1377.645093
60,40,18,1215.504333
60,40,19,1387.265097
60,40,20,1384.404061
60,40,21,1386.443579
60,40,22,1214.496764
60,40,23,1211.217104
60,40,24,1224.243625
60,40,25,1217.105577
60,40,26,1375.021031
60,40,27,1219.962745
60,40,28,1216.589493
60,40,29,1207.288660
60,40,30,1211.102290
60,40,31,1376.937570
60,40,32,1380.597892
60,40,33,1211.665344
60,40,34,1374.112917
60,40,35,1380.624437
60,40,36,1218.796296
60,40,37,1215.123803
60,40,38,1213.964609
60,40,39,1211.133152
60,40,40,1381.226785
60,40,41,1383.433305
60,40,42,1239.882667
60,40,43,1212.127622
60,40,44,1382.104716
60,40,45,1210.425864
60,40,46,1374.699885
60,40,47,1207.805933
60,40,48,1209.911783
60,40,49,1381.623655
60,40,50,1219.275111
60,40,51,1375.017321
60,40,52,1207.000092
60,40,53,1220.893483
60,40,54,1212.311389
60,40,55,1376.318583
60,40,56,1377.975796
60,40,57,1209.805551
60,40,58,1213.041566
60,40,59,1212.851260
60,40,60,1216.052932
60,41,1,1214.882744
60,41,2,1211.437791
60,41,3,1212.644204
60,41,4,1210.177750
60,41,5,1377.132562
60,41,6,1205.274393
60,41,7,1208.280869
60,41,8,1208.281141
60,41,9,1212.517317
60,41,10,1218.429598
60,41,11,1374.136995
60,41,12,1212.870968
60,41,13,1221.279723
60,41,14,1374.880087
60,41,15,1204.637819
60,41,16,1208.875246
60,41,17,1217.436523
60,41,18,1375.450935
60,41,19,1211.786829
60,41,20,1375.675091
60,41,21,1377.690092
60,41,22,1213.058252
60,41,23,1388.972095
60,41,24,1219.711957
60,41,25,1212.198401
60,41,26,1373.248738
60,41,27,1211.699728
60,41,28,1393.890448
60,41,29,1378.858363
60,41,30,1372.965344
60,41,31,1219.649877
60,41,32,1375.036489
60,41,33,1378.284537
60,41,34,1210.827364
60,41,35,1204.916563
60,41,36,1374.174472
60,41,37,1220.599375
60,41,38,1375.514543
60,41,39,1373.896581
60,41,40,1223.442897
60,41,41,1375.064423
60,41,42,1217.028819
60,41,43,1214.067474
60,41,44,1218.378913
60,41,45,1211.179644
60,41,46,1213.227660
60,41,47,1375.434867
60,41,48,1219.567839
60,41,49,1378.035062
60,41,50,1377.148294
60,41,51,1220.316807
60,41,52,1210.670587
60,41,53,1210.848247
60,41,54,1209.991390
60,41,55,1376.715188
60,41,56,1224.683011
60,41,57,1214.263358
60,41,58,1380.438905
60,41,59,1219.098811
60,41,60,1218.717056
60,42,1,1210.788133
60,42,2,1217.909129
60,42,3,1208.691370
60,42,4,1376.539146
60,42,5,1220.953006
60,42,6,1217.424290
60,42,7,1208.157919
60,42,8,1376.998920
60,42,9,1211.601631
60,42,10,1219.502882
60,42,11,1381.578321
60,42,12,1222.209268
60,42,13,1386.169995
60,42,14,1376.212163
60,42,15,1211.594510
60,42,16,1211.244454
60,42,17,1211.637516
60,42,18,1381.851564
60,42,19,1207.256768
60,42,20,1381.737600
60,42,21,1394.721534
60,42,22,1210.724396
60,42,23,1214.945201
60,42,24,1225.074496
60,42,25,1216.295907
60,42,26,1216.065070
60,42,27,1380.325481
60,42,28,1382.168261
60,42,29,1379.184567
60,42,30,1228.420497
60,42,31,1222.916826
60,42,32,1377.966583
60,42,33,1227.730052
60,42,34,1222.831501
60,42,35,1221.074218
60,42,36,1376.524564
60,42,37,1377.361203
60,42,38,1375.802382
60,42,39,1378.871419
60,42,40,1219.870865
60,42,41,1217.205170
60,42,42,1372.365749
60,42,43,1214.208558
60,42,44,1375.440969
60,42,45,1372.094799
60,42,46,1374.539564
60,42,47,1376.827165
60,42,48,1214.555700
60,42,49,1220.894515
60,42,50,1209.763242
60,42,51,1211.456573
60,42,52,1220.308239
60,42,53,1371.858871
60,42,54,1372.534277
60,42,55,1215.627004
60,42,56,1211.001898
60,42,57,1210.780903
60,42,58,1385.306051
60,42,59,1209.584998
60,42,60,1219.936368
60,43,1,1222.757862
60,43,2,1213.906705
60,43,3,1378.677916
60,43,4,1221.824417
60,43,5,1211.270969
60,43,6,1372.837216
60,43,7,1218.724656
60,43,8,1220.760238
60,43,9,1377.310903
60,43,10,1377.536312
60,43,11,1217.407662
60,43,12,1374.118753
60,43,13,1377.029926
60,43,14,1215.622140
60,43,15,1376.680977
60,43,16,1216.217777
60,43,17,1214.759948
60,43,18,1212.929419
60,43,19,1379.559744
60,43,20,1216.098927
60,43,21,1219.267098
60,43,22,1220.688384
60,43,23,1213.620782
60,43,24,1210.823980
60,43,25,1219.230675
60,43,26,1215.897044
60,43,27,1214.425078
60,43,28,1380.772507
60,43,29,1373.118994
60,43,30,1217.699668
60,43,31,1217.993849
60,43,32,1228.571116
60,43,33,1256.610415
60,43,34,1376.974259
60,43,35,1211.694165
60,43,36,1396.426261
60,43,37,1385.434395
60,43,38,1386.318012
60,43,39,1217.912688
60,43,40,1395.834061
60,43,41,1220.158784
60,43,42,1221.117520
60,43,43,1212.800981
60,43,44,1222.018519
60,43,45,1388.595919
60,43,46,1280.834251
60,43,47,1219.813790
60,43,48,1382.613350
60,43,49,1254.948487
60,43,50,1239.124440
60,43,51,1220.855710
60,43,52,1214.691694
60,43,53,1216.097067
60,43,54,1212.609525
60,43,55,1209.879118
60,43,56,1213.934148
60,43,57,1240.914482
60,43,58,1214.799304
60,43,59,1214.899428
60,43,60,1216.418555
60,44,1,1218.507999
60,44,2,1215.065987
60,44,3,1213.977387
60,44,4,1218.244131
60,44,5,1212.540727
60,44,6,1210.372960
60,44,7,1210.826111
60,44,8,1245.247497
60,44,9,1216.554810
60,44,10,1216.953571
60,44,11,1234.583331
60,44,12,1216.718013
60,44,13,1222.600102
60,44,14,1217.723224
60,44,15,1228.126323
60,44,16,1212.378782
60,44,17,1245.456180
60,44,18,1223.688879
60,44,19,1239.330759
60,44,20,1215.194889
60,44,21,1216.968399
60,44,22,1215.685349
60,44,23,1211.085275
60,44,24,1227.095124
60,44,25,1215.751882
60,44,26,1258.115760
60,44,27,1218.727640
60,44,28,1241.650798
60,44,29,1218.351041
60,44,30,1219.549999
60,44,31,1214.472609
60,44,32,1208.886860
60,44,33,1219.033408
60,44,34,1245.606705
60,44,35,1219.338964
60,44,36,1223.954119
60,44,37,1234.108744
60,44,38,1219.995210
60,44,39,1214.705826
60,44,40,1211.500664
60,44,41,1215.915291
60,44,42,1212.901994
60,44,43,1217.637967
60,44,44,1221.972014
60,44,45,1212.840546
60,44,46,1214.173602
60,44,47,1214.607015
60,44,48,1216.939512
60,44,49,1212.979341
60,44,50,1216.679473
60,44,51,1214.552601
60,44,52,1215.364438
60,44,53,1225.818965
60,44,54,1235.893399
60,44,55,1216.588527
60,44,56,1212.514491
60,44,57,1213.980466
60,44,58,1228.658565
60,44,59,1221.236232
60,44,60,1214.041675
60,45,1,1215.678306
60,45,2,1212.285501
60,45,3,1217.464919
60,45,4,1239.176764
60,45,5,1212.141975
60,45,6,1236.460359
60,45,7,1216.708772
60,45,8,1214.561610
60,45,9,1213.979826
60,45,10,1213.858463
60,45,11,1296.608793
60,45,12,1214.743018
60,45,13,1211.724172
60,45,14,1214.536723
60,45,15,1239.247800
60,45,16,1216.762692
60,45,17,1214.432799
60,45,18,1212.768394
60,45,19,1219.398306
60,45,20,1218.533138
60,45,21,1211.119231
60,45,22,1216.418086
60,45,23,1236.103520
60,45,24,1224.000557
60,45,25,1215.501403
60,45,26,1222.724241
60,45,27,1218.733803
60,45,28,1219.171313
60,45,29,1215.473153
60,45,30,1217.232022
60,45,31,1213.184404
60,45,32,1221.451765
60,45,33,1213.955868
60,45,34,1217.766595
60,45,35,1227.412117
60,45,36,1221.099617
60,45,37,1236.988865
60,45,38,1218.934319
60,45,39,1215.424790
60,45,40,1213.500596
60,45,41,1241.175649
60,45,42,1219.263644
60,45,43,1219.726688
60,45,44,1214.872128
60,45,45,1224.302353
60,45,46,1232.349916
60,45,47,1219.199571
60,45,48,1220.517071
60,45,49,1217.975846
60,45,50,1228.631761
60,45,51,1218.513639
60,45,52,1243.422813
60,45,53,1216.597625
60,45,54,1223.746329
60,45,55,1245.067656
60,45,56,1220.385714
60,45,57,1226.927534
60,45,58,1218.311817
60,45,59,1220.578857
60,45,60,1225.403557
60,46,1,1236.855235
60,46,2,1211.049440
60,46,3,1213.141680
60,46,4,1216.367267
60,46,5,1216.140149
60,46,6,1209.311337
60,46,7,1218.799182
60,46,8,1218.276067
60,46,9,1213.678192
60,46,10,1221.995657
60,46,11,1207.788270
60,46,12,1239.235406
60,46,13,1220.506431
60,46,14,1217.095720
60,46,15,1207.440665
60,46,16,1213.684370
60,46,17,1222.899097
60,46,18,1223.524522
60,46,19,1212.107542
60,46,20,1203.414265
60,46,21,1212.974702
60,46,22,1221.015585
60,46,23,1216.332889
60,46,24,1208.995992
60,46,25,1209.724097
60,46,26,1215.558721
60,46,27,1214.931397
60,46,28,1216.897724
60,46,29,1216.377377
60,46,30,1219.065942
60,46,31,1220.773910
60,46,32,1212.815289
60,46,33,1214.572459
60,46,34,1221.046422
60,46,35,1219.762971
60,46,36,1214.821494
60,46,37,1209.507026
60,46,38,1215.258525
60,46,39,1243.102127
60,46,40,1220.525526
60,46,41,1214.401990
60,46,42,1216.056646
60,46,43,1210.497664
60,46,44,1218.861646
60,46,45,1218.658439
60,46,46,1237.221798
60,46,47,1219.061410
60,46,48,1214.544035
60,46,49,1211.141877
60,46,50,1216.098937
60,46,51,1210.725432
60,46,52,1222.601306
60,46,53,1222.503362
60,46,54,1213.332846
60,46,55,1218.098491
60,46,56,1217.131199
60,46,57,1228.492760
60,46,58,1211.906828
60,46,59,1218.772265
60,46,60,1220.283883
60,47,1,1227.415921
60,47,2,1216.254231
60,47,3,1216.803512
60,47,4,1216.670667
60,47,5,1215.086176
60,47,6,1230.376961
60,47,7,1217.498639
60,47,8,1221.176914
60,47,9,1212.788310
60,47,10,1215.687495
60,47,11,1219.156324
60,47,12,1214.289469
60,47,13,1224.487366
60,47,14,1237.057408
60,47,15,1213.344177
60,47,16,1235.404467
60,47,17,1212.304119
60,47,18,1213.104590
60,47,19,1209.826004
60,47,20,1235.256352
60,47,21,1213.395560
60,47,22,1239.472553
60,47,23,1212.169532
60,47,24,1211.390298
60,47,25,1210.865570
60,47,26,1232.984419
60,47,27,1234.839995
60,47,28,1210.090752
60,47,29,1213.218979
60,47,30,1218.747188
60,47,31,1239.477762
60,47,32,1234.996611
60,47,33,1224.165482
60,47,34,1215.040424
60,47,35,1213.195902
60,47,36,1218.197103
60,47,37,1216.904457
60,47,38,1218.260470
60,47,39,1221.459768
60,47,40,1238.195042
60,47,41,1211.923977
60,47,42,1217.420746
60,47,43,1236.568250
60,47,44,1208.828983
60,47,45,1215.378362
60,47,46,1213.333520
60,47,47,1213.192932
60,47,48,1234.194868
60,47,49,1243.807524
60,47,50,1234.994967
60,47,51,1226.881808
60,47,52,1216.166169
60,47,53,1227.937717
60,47,54,1211.872930
60,47,55,1217.714450
60,47,56,1209.307320
60,47,57,1215.032285
60,47,58,1214.037262
60,47,59,1210.888699
60,47,60,1216.878081
60,48,1,1386.121232
60,48,2,1216.982152
60,48,3,1218.545320
60,48,4,1210.225611
60,48,5,1217.603340
60,48,6,1210.745230
60,48,7,1216.638081
60,48,8,1218.726258
60,48,9,1210.611065
60,48,10,1221.762145
60,48,11,1215.888127
60,48,12,1217.474262
60,48,13,1219.713490
60,48,14,1216.979901
60,48,15,1227.727531
60,48,16,1217.217396
60,48,17,1228.909921
60,48,18,1216.265841
60,48,19,1216.552973
60,48,20,1225.076423
60,48,21,1220.581452
60,48,22,1215.300381
60,48,23,1211.632057
60,48,24,1215.563852
60,48,25,1226.434752
60,48,26,1211.724940
60,48,27,1215.238129
60,48,28,1214.735994
60,48,29,1216.382632
60,48,30,1214.627088
60,48,31,1215.931769
60,48,32,1219.430562
60,48,33,1208.018774
60,48,34,1208.054094
60,48,35,1217.861350
60,48,36,1210.394170
60,48,37,1221.003328
60,48,38,1230.789499
60,48,39,1225.451392
60,48,40,1222.438858
60,48,41,1210.370122
60,48,42,1222.127976
60,48,43,1217.705560
60,48,44,1222.146766
60,48,45,1207.770342
60,48,46,1211.212294
60,48,47,1223.772479
60,48,48,1234.743749
60,48,49,1208.674257
60,48,50,1207.468133
60,48,51,1214.466676
60,48,52,1210.905057
60,48,53,1219.408947
60,48,54,1216.730690
60,48,55,1211.118048
60,48,56,1223.957564
60,48,57,1219.920472
60,48,58,1207.184386
60,48,59,1208.020988
60,48,60,1211.820912
60,49,1,1394.440065
60,49,2,1223.503740
60,49,3,1210.698367
60,49,4,1216.177131
60,49,5,1222.768474
60,49,6,1213.486882
60,49,7,1223.737713
60,49,8,1210.929738
60,49,9,1222.444827
60,49,10,1222.714995
60,49,11,1217.569533
60,49,12,1222.119821
60,49,13,1220.060820
60,49,14,1215.608121
60,49,15,1224.157898
60,49,16,1224.673630
60,49,17,1225.820486
60,49,18,1221.250519
60,49,19,1217.898232
60,49,20,1221.781307
60,49,21,1217.691633
60,49,22,1225.942728
60,49,23,1215.743198
60,49,24,1223.059402
60,49,25,1219.185901
60,49,26,1220.747163
60,49,27,1213.660247
60,49,28,1213.499099
60,49,29,1218.052357
60,49,30,1215.893346
60,49,31,1212.187966
60,49,32,1213.379300
60,49,33,1215.436279
60,49,34,1215.387376
60,49,35,1216.780525
60,49,36,1217.509922
60,49,37,1218.530539
60,49,38,1215.323872
60,49,39,1213.170688
60,49,40,1211.582612
60,49,41,1211.768359
60,49,42,1239.792268
60,49,43,1220.382095
60,49,44,1210.560211
60,49,45,1220.230607
60,49,46,1244.801699
60,49,47,1222.182558
60,49,48,1241.871455
60,49,49,1237.487098
60,49,50,1219.147850
60,49,51,1214.407534
60,49,52,1228.349160
60,49,53,1212.582685
60,49,54,1212.774393
60,49,55,1226.584362
60,49,56,1217.543726
60,49,57,1237.856971
60,49,58,1220.068631
60,49,59,1237.988558
60,49,60,1217.198216
60,50,1,1214.128744
60,50,2,1230.446477
60,50,3,1219.722567
60,50,4,1216.698203
60,50,5,1207.684419
60,50,6,1215.007985
60,50,7,1218.845196
60,50,8,1211.082333
60,50,9,1210.833489
60,50,10,1209.866016
60,50,11,1223.857896
60,50,12,1213.095752
60,50,13,1221.297581
60,50,14,1212.701907
60,50,15,1233.730404
60,50,16,1226.561926
60,50,17,1208.537844
60,50,18,1214.334224
60,50,19,1219.609582
60,50,20,1213.375580
60,50,21,1217.086346
60,50,22,1216.854748
60,50,23,1216.819746
60,50,24,1215.091247
60,50,25,1213.855464
60,50,26,1212.902057
60,50,27,1219.191795
60,50,28,1214.669441
60,50,29,1219.561713
60,50,30,1222.361061
60,50,31,1218.422782
60,50,32,1224.142790
60,50,33,1223.580377
60,50,34,1210.833057
60,50,35,1212.872827
60,50,36,1223.819255
60,50,37,1228.424917
60,50,38,1210.310769
60,50,39,1212.701326
60,50,40,1219.202671
60,50,41,1218.711672
60,50,42,1228.667279
60,50,43,1211.466834
60,50,44,1209.690645
60,50,45,1217.601751
60,50,46,1212.405551
60,50,47,1210.003185
60,50,48,1222.102656
60,50,49,1208.037673
60,50,50,1215.426602
60,50,51,1224.261834
60,50,52,1219.416553
60,50,53,1218.419143
60,50,54,1223.377091
60,50,55,1229.011853
60,50,56,1212.307354
60,50,57,1217.375379
60,50,58,1333.163643
60,50,59,1211.183313
60,50,60,1210.547482
